id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2aQ8NyRJcsQFgb8jwUil90,Que Bandeira,Evinha,0.755,0.537,1,-10.679,1,0.756,3.22e-06,0.355,0.811,93.393,149420,4
6d4KqeYESkFHMirUgE1Aa3,Não Vá,Tim Maia,0.658,0.741,2,-10.495,1,0.0443,0.00128,0.0603,0.928,103.283,307037,4
2OoOgl80tDTElnbMYfhJyH,Reggins,The Blackbyrds,0.645,0.383,5,-16.549,0,0.00495,0.611,0.0727,0.943,97.238,244800,4
5voWjUklIhjnNQU5aZCIm4,Dreaming About You,The Blackbyrds,0.744,0.292,4,-16.592,0,0.265,0.0959,0.0738,0.881,96.366,352400,4
2jHa1UWWuouaoFqE8I7W77,Never Let Her Go,David Gates,0.576,0.399,8,-14.764,1,0.233,2.22e-05,0.104,0.621,84.049,188813,4
5weybHbt8qsgrOG4ix7JJB,DD.008,J Dilla,0.838,0.545,2,-15.098,1,0.000101,0.829,0.198,0.788,105.605,99254,4
51JGdRIPPXszpQw2MTu8jX,Child Song,The Cinematic Orchestra,0.541,0.372,4,-13.353,0,0.705,0.851,0.11,0.273,89.841,314453,1
7bVnVPtcQTZXTDBizFc8Ex,Love Dance,Pages,0.736,0.296,0,-18.73,1,0.532,0.752,0.0855,0.275,123.919,128592,4
2C9QBdHZuObmiSG6mOTZFZ,Q & H - Lorenz Rhode Remix,Lorenz Rhode,0.81,0.826,3,-7.748,1,0.108,0.727,0.0725,0.741,120.972,413946,4
1KUqyZaFMpglFfxXzv4Aj6,Aleluia,Lincoln Olivetti,0.768,0.891,0,-6.081,1,0.24,0.00351,0.0531,0.854,108.57,232880,4
2BydLQAh7CUIFvSEqAMc4x,If You Want Me to Stay,Sly & The Family Stone,0.843,0.48,11,-11.574,0,0.28,0.000782,0.108,0.762,101.993,180493,4
4z2XNXfoN8xnVP3rYdOU0l,First Class,Khruangbin,0.582,0.392,4,-14.835,0,0.0649,0.92,0.645,0.603,83.057,286998,4
2ufnnZAVCoEoShQjdRgwS1,Onda,Cassiano,0.647,0.782,5,-7.475,0,0.139,0.0545,0.0621,0.884,99.859,464627,4
7gqjd3riJJUDxf6oTO9Zwm,Lockdown,Anderson .Paak,0.909,0.42,1,-7.042,0,0.137,0.000173,0.135,0.519,100.121,212480,4
3ABQnERMh5FrAlh35ZPIYM,Chuva Na Montanha,Lô Borges,0.467,0.517,7,-8.371,1,0.563,0.000538,0.115,0.409,67.135,165653,5
0T2onQaQuu9ylEkqXj2IBG,Entardecendo,João Donato,0.622,0.264,0,-17.433,1,0.95,0.919,0.0874,0.183,107.688,286773,4
4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,Foster The People,0.638,0.738,6,-4.976,0,0.117,0.000384,0.689,0.657,97.021,243147,4
0kDpFPQgQYeZ7t04Quiwkn,I Loves You Porgy - 2013 Remastered Version,Nina Simone,0.477,0.0494,4,-21.157,1,0.956,2.21e-06,0.109,0.195,62.434,249782,4
06FCvd7rrRcF3DdvWH5Isp,LUST.,Kendrick Lamar,0.678,0.562,3,-9.197,0,0.193,0.0,0.104,0.566,94.241,307880,4
0FMgzGbCh8yNMibGY5L2cM,What Kinda Music - Jordan Rakei Remix,Yussef Dayes,0.724,0.614,10,-11.169,0,0.217,0.81,0.0919,0.755,114.857,340729,4
2mg44pZFfdC3Fng0T5F75C,A Nivel De... - Ao Vivo,João Bosco,0.557,0.426,5,-8.376,0,0.873,0.00149,0.655,0.601,116.701,179040,4
1RNhCr9LFn5CCp4OkDASAN,A Nível De... - Live,João Bosco,0.549,0.422,4,-9.148,0,0.534,3.88e-05,0.0983,0.718,94.881,219667,4
3YLvDt3GxFtzGG4rR9w0YP,Incompatibilidade de Gênios,Aldir Blanc,0.594,0.834,9,-11.919,0,0.457,0.00183,0.0792,0.829,104.779,152667,4
2bSF5Qs8IQE9RRaZIef7mO,High (feat. Danny Brown),Danny Brown,0.566,0.805,1,-8.32,1,0.186,0.0,0.428,0.616,118.965,177640,4
6XqBNBCqLypx0rubKLtkcC,A Nível De...,João Bosco,0.632,0.376,4,-11.302,0,0.527,5.11e-05,0.102,0.741,95.231,220067,4
79qOanF8L7C2Yo3GV4A4za,WHOO,Nick Hakim,0.536,0.689,7,-7.66,1,0.369,0.549,0.088,0.293,159.936,304733,3
4pHl2qsT75tXOMgzsTt7RI,LET IT OUT,Nick Hakim,0.258,0.514,0,-12.108,0,0.931,0.151,0.114,0.136,106.943,114777,4
6Irt9GvjTLQQDDgb3vqU0y,Sunson,Nils Frahm,0.615,0.243,10,-19.97,0,0.923,0.912,0.0982,0.162,100.052,550312,3
3KHsoy4gE6AzLF2z6OSIYt,City in the Sky,Elijah Fox,0.321,0.0438,0,-25.883,1,0.987,0.948,0.105,0.0515,103.27,126857,3
3phruPXfZK0flygaBXJ11f,I Remember,Robert Glasper,0.403,0.243,10,-19.436,1,0.955,0.542,0.289,0.166,75.639,358547,4
4yfxYfewh1Zy0gH8XbggjC,Before Our Eyes,Rafiq Bhatia,0.374,0.632,5,-8.415,1,0.00209,0.868,0.144,0.536,180.004,230553,4
7zfmhBiUvGoHz76NO1d5bZ,I Got a Story to Tell - 2014 Remaster,The Notorious B.I.G.,0.88,0.813,1,-5.589,1,0.227,0.013,0.0581,0.603,94.071,283053,4
47w6S27JF4Zvrz1Wd6R66Z,What Kinda Music,Yussef Dayes,0.523,0.56,5,-9.423,0,0.0532,0.83,0.0981,0.151,96.167,230470,4
2lXFtsU8naRn2mC0DACJEl,Festival,Yussef Dayes,0.414,0.478,10,-11.783,0,0.322,0.396,0.0773,0.129,152.05,282408,4
5TgZ7lOUugOdabBcD9a6ud,Nightrider,Freddie Gibbs,0.729,0.571,11,-9.188,0,0.0774,0.213,0.0994,0.582,81.486,300991,4
4Goj7amQLl2PiPYaiB0VlV,Tidal Wave,Yussef Dayes,0.533,0.487,4,-8.79,0,0.0458,0.833,0.113,0.339,141.427,249427,3
5oEhWt6RfUHSBiSfZVnymh,Sensational,Yussef Dayes,0.485,0.636,11,-8.75,0,0.000374,0.563,0.211,0.233,95.199,84920,4
28wERzXJWMb4Qx1bf9EXyW,The Real,Yussef Dayes,0.51,0.456,2,-12.643,1,0.282,0.0979,0.164,0.283,96.279,161895,4
6yvTddeHmEiYG7FN8a5frz,Lift Off,Rocco Palladino,0.488,0.567,1,-9.875,1,0.0307,0.842,0.0896,0.308,138.522,318939,4
4xWLo3R0jjTVOdmtjC5MKI,I Did It For You,Yussef Dayes,0.598,0.666,2,-11.111,1,0.807,0.916,0.0994,0.417,122.46,241763,4
39WFZVKifA8Fl2TZI2kp0S,Last 100,Yussef Dayes,0.651,0.64,9,-8.386,0,0.656,0.391,0.151,0.646,91.087,240331,4
1vzqTU4KJrKhezhPgZkjTr,Kyiv,Yussef Dayes,0.581,0.622,9,-10.681,0,0.299,0.728,0.224,0.286,98.483,210093,4
7qGAPavRijMOtbm7EzCaUq,Julie Mangos,Yussef Dayes,0.45,0.528,0,-11.269,1,0.232,0.0901,0.155,0.461,92.88,197099,4
1wq5gRZ5JRn25N4JCUg1oO,Storm Before The Calm,Kaidi Akinnibi,0.389,0.716,2,-9.59,1,0.257,0.901,0.256,0.12,88.759,185767,4
3PrLXpTfUdi9iE1PA82sS3,Cornfield Chase,Hans Zimmer,0.168,0.226,9,-16.457,0,0.951,0.983,0.0998,0.0477,94.103,126960,4
12w2f1U5WALJMsqgac5uyn,Sing to the Moon,Emmavie,0.548,0.395,0,-9.661,0,0.554,0.000183,0.106,0.173,80.096,221773,4
2VJnZ0oDn1mEzjNJrOfo3t,Fly Away,Emmavie,0.419,0.56,0,-6.547,1,0.729,3.31e-06,0.292,0.484,178.327,165453,4
7xiYCA9pJS904OASmgjOxD,Wild Wood,Paul Weller,0.594,0.224,4,-15.312,0,0.418,0.0154,0.114,0.513,153.726,202267,4
3CgqsbkmOkNe0darI74pdX,My Line,Soweto Kinch,0.793,0.585,7,-8.032,1,0.0405,0.0101,0.28,0.648,156.064,249231,4
0i7jazn1Rtp51KPM4iSs6z,Nightrider,Freddie Gibbs,0.729,0.571,11,-9.188,0,0.0774,0.213,0.0994,0.582,81.486,300991,4
46qrqcOlSXd70Sa0tuSYtv,Montara,Bobby Hutcherson,0.721,0.268,0,-16.844,1,0.888,0.832,0.0681,0.54,94.907,298373,4
19WNdHW7R4mkHvNavKvleS,Montara - Remix,The Roots,0.749,0.379,0,-10.303,1,0.0209,0.862,0.326,0.644,95.306,293667,4
4elUB6bs5rrPbqlajs1oYp,I Been,Ari Lennox,0.67,0.262,1,-7.574,1,0.605,0.000216,0.162,0.516,125.815,221441,4
7BgGj9choLPeJJOflkaAhB,Do You Know Me,John Mayer,0.538,0.317,4,-15.237,0,0.887,0.424,0.112,0.272,79.929,150320,4
5JuVNeCjIl3DJbnVf1oeGo,Sneakers,Monma,0.855,0.307,1,-10.599,0,0.365,0.854,0.105,0.174,89.993,149333,4
1qohqAG4rjTRy17tG6iZpL,makeitliveforever,Knxwledge,0.707,0.461,5,-7.43,0,0.185,0.0986,0.27,0.739,134.02,110789,4
6vSdSaN3GFYFvLy1wy2Eik,thats allwekando.,Knxwledge,0.704,0.573,1,-6.118,1,0.296,0.832,0.169,0.81,133.465,57462,4
4eaPeaQePXlQMcrV7s7BcK,Kyiv,Yussef Dayes,0.581,0.622,9,-10.681,0,0.299,0.728,0.224,0.286,98.483,210093,4
5DBmXF7QO43Cuy9yqva116,Family Business,Kanye West,0.744,0.524,1,-7.452,1,0.139,0.0,0.392,0.606,93.691,278893,4
7hhclvecTpNxNNRCk7NUoc,Little L,Jamiroquai,0.878,0.724,10,-5.373,0,0.168,0.0116,0.133,0.904,121.906,295400,4
3uQN2isWdV55d3oDRRwVgX,Nothing Wrong,Wayne Snow,0.763,0.645,0,-10.253,1,0.0944,0.159,0.0941,0.824,118.033,192849,4
5kppWgIoycY3hHC4re9izn,Momo's,Connan Mockasin,0.642,0.126,6,-13.72,1,0.977,0.125,0.0989,0.101,62.866,218000,3
7qU7vhCPKhkDiJYGoboISc,Apocalypse Dreams,Tame Impala,0.496,0.929,8,-2.279,1,0.249,0.131,0.0677,0.267,127.998,356947,4
0YuePEX4KyfLIPMdNLPwgQ,Endors Toi,Tame Impala,0.242,0.924,3,-3.327,1,0.0302,0.461,0.36,0.33,129.155,186640,4
62PclpoBFLl50PJpiJA5RT,Dragonball Durag,Thundercat,0.648,0.59,2,-9.664,1,0.697,0.808,0.111,0.401,81.045,181922,4
3nTQL2ScjeyOxjqSmDoCCr,Timeless,Jack DeJohnette,0.325,0.0834,9,-23.197,1,0.916,0.859,0.0963,0.0388,86.988,717707,4
7DFKZeHytl80710avStSCH,Lift Off,Rocco Palladino,0.488,0.567,1,-9.875,1,0.0307,0.842,0.0896,0.308,138.522,318939,4
2HARPm6aXw19rpIcnbO1cO,Find Yourself,Bobby Broom,0.89,0.729,7,-9.645,1,0.704,0.35,0.0668,0.912,111.691,356787,4
3cf23U9nmMpT9CCC17sMLX,L4,Alfa Mist,0.26,0.377,1,-16.157,0,0.862,0.885,0.109,0.507,102.118,138840,1
28gvzxanNIwChxqQYMJ8vJ,Best Part - BBC Maida Vale Session,Jordan Rakei,0.418,0.202,1,-10.219,1,0.882,0.000394,0.104,0.0855,138.872,203008,4
2gdvXdZatpwlUM1bfTzwxi,"Darlin' Darlin' Baby (Sweet, Tender, Love)",The O'Jays,0.668,0.739,2,-6.906,1,0.454,0.0,0.111,0.662,107.942,256240,4
60JTlTjlwBik9R1mv8fLHd,The Dream,King Krule,0.313,0.161,8,-17.658,0,0.948,0.887,0.107,0.171,145.655,99187,3
7peGLxhD3Has6ajBPQrttk,Come Home - Instrumental,Anderson .Paak,0.616,0.724,0,-6.213,0,0.00305,0.7,0.142,0.256,164.369,266440,4
4FQytrC7QjGy8mecYCnsuy,What Kinda Music,Yussef Dayes,0.523,0.56,5,-9.423,0,0.0532,0.83,0.0981,0.151,96.167,230470,4
6asmkHsi0oeAjSK49xLFRW,"Alone, Omen 3",King Krule,0.516,0.532,2,-9.464,0,0.152,0.754,0.339,0.234,66.289,167253,4
45muf22QzSyKwsF4l3IcwJ,Searching,Roy Ayers,0.468,0.76,4,-7.304,0,0.535,8.1e-06,0.0912,0.472,168.963,240920,4
0dSRoWYf0GOzX9L44g53sZ,One Step Ahead,Aretha Franklin,0.384,0.206,0,-11.961,0,0.826,0.0,0.553,0.667,170.163,153600,4
3UbxkXiGYmqpEsx6EunScs,Away Too Long,Oh No,0.468,0.872,10,-7.036,0,0.189,0.0,0.746,0.605,76.128,196002,3
1O56AVKWDXwzB7bLHusene,We Almost Lost Detroit,Gil Scott-Heron & Brian Jackson,0.434,0.441,9,-12.769,0,0.731,0.0148,0.0871,0.466,148.348,321040,4
60eZCIqGhOHfUdjzxrh3FR,I Believe In Miracles,Jackson Sisters,0.642,0.844,2,-10.553,0,0.355,0.0,0.652,0.919,108.3,177653,4
2rTnVB1bvwxHtaIl4uVu7f,Slide,YG,0.827,0.469,10,-9.141,0,0.0807,8.12e-06,0.207,0.196,97.028,238321,4
67vedKB2ElfEQDCF3ztoX4,My Fancy Free Future Love - Tom Misch Remix,Tom Misch,0.549,0.646,0,-9.1,1,0.389,0.000755,0.0663,0.779,91.011,294862,4
7uIKTNMTtL1Ssmt4NpJTjk,I Was Born To Love You,Timeless Legend,0.659,0.811,2,-9.758,0,0.0158,0.0039,0.0399,0.884,117.604,223187,4
6Jv7kjGkhY2fT4yuBF3aTz,"Lover, You Should've Come Over",Jeff Buckley,0.385,0.595,2,-5.67,1,0.361,1.09e-05,0.174,0.152,119.38,404213,3
64SIlhd3BaHCCMSfajXG7l,Grace,Jeff Buckley,0.545,0.867,11,-4.235,0,0.0253,0.000225,0.221,0.188,127.873,322040,4
4LcogSQgiNo6rtCG70emJj,Mermaid,Brian Bennett,0.316,0.124,7,-28.143,0,0.987,0.926,0.103,0.459,80.669,236867,4
72wP2qnBz48qHEutvvnpfY,Piece of Mind,Idris Muhammad,0.462,0.571,2,-10.858,0,0.0419,0.0995,0.0675,0.575,81.858,561627,4
5mUD0zRuzAfUxA6Hj7EI9O,Papa Was a Rolling Stone,Sunlightsquare,0.83,0.716,11,-7.054,0,0.103,0.192,0.109,0.882,122.032,238567,4
4OzcCMQvS3ebCDbxqP9tco,Love Lost,Linkwood,0.601,0.379,7,-22.793,1,0.867,0.936,0.0763,0.0932,121.019,424680,4
3oXNIpoUMdk8qGkwCeXqGv,Halfcrazy - Album Version (Edited),Musiq Soulchild,0.412,0.77,11,-6.057,0,0.462,1.5e-06,0.0485,0.418,101.955,254493,3
3b9ySlyyxnzgJQgfiThRLg,makeyouhappy,Musiq Soulchild,0.884,0.492,5,-5.397,0,0.205,0.0,0.0672,0.723,94.402,200813,4
4YihkXeUFRvTMppB9pbIir,D.C. City,Roy Ayers,0.544,0.645,9,-9.537,1,0.2,0.000121,0.0684,0.521,76.418,343853,4
1xkOg49ZxldiM1ioIudwUS,Could Heaven Ever Be Like This,Idris Muhammad,0.755,0.842,2,-7.293,0,0.388,0.541,0.105,0.798,123.203,516587,4
3AfZBunOMM8nRLpYQB3h6I,Just A Love Child - Remastered 1999,Bobbi Humphrey,0.582,0.535,10,-10.791,1,0.308,0.00719,0.0826,0.677,87.476,395427,4
2qOGsDyfWLo8ltUhH6WvCh,In a Special Way,Tom Misch,0.608,0.159,2,-8.616,1,0.689,0.947,0.107,0.616,91.011,97996,4
6uqt8IZL5qsxiVddYVYaUV,Summer,Tom Misch,0.76,0.652,7,-11.174,1,0.382,0.878,0.136,0.388,94.984,132208,4
4AcQD4wU9mKspvrLeveCwf,Take Me Back,Tom Misch,0.692,0.354,11,-9.084,1,0.523,0.868,0.153,0.208,88.004,225203,4
7lziMUJZNOGfHvm7UBHpli,Keep Moving,Tom Misch,0.73,0.168,9,-6.165,1,0.302,0.864,0.0916,0.631,93.012,230372,4
5h5LjVHR7LWfdMVnocKCbi,Lush Lyfe,Tom Misch,0.708,0.531,1,-6.175,0,0.197,0.691,0.105,0.568,89.973,186718,4
3myPBbi7TrhJKSeoWJJQTq,Epiphany,Tom Misch,0.819,0.285,9,-8.981,1,0.0233,0.849,0.104,0.787,88.096,174311,4
23SFpc8E1L5Jfkc5ppXEy5,Dilla Love,Tom Misch,0.609,0.269,0,-7.592,1,0.843,0.928,0.101,0.265,88.024,141307,4
4RaggfLSvD66Fp1V1LZ53O,Cruisin',Tom Misch,0.729,0.472,9,-6.582,0,0.258,0.94,0.118,0.216,90.054,115001,4
05wwZtITJKnTuQvmUDtul0,Deeper,Tom Misch,0.695,0.264,2,-7.673,1,0.306,0.953,0.114,0.294,180.081,90447,4
0nj01VModzD9m5T4Fwfe65,Windmills of Your Mind,Tom Misch,0.791,0.283,0,-7.387,1,0.0472,0.925,0.108,0.62,176.122,207417,4
51JCfU0ZXc4vigMO9aOCXV,Climbing,Tom Misch,0.786,0.401,0,-6.732,1,0.0647,0.848,0.0871,0.481,90.068,127500,4
4YLbQGnk6iIgelpUIwbmxm,Marrakech,Tom Misch,0.848,0.449,1,-9.563,1,0.000457,0.895,0.0591,0.579,98.015,128000,4
10J9TsZSOawlejD2CTkCDc,Euphoric,Tom Misch,0.842,0.453,2,-6.824,1,0.531,0.812,0.0668,0.754,92.05,84073,4
0QkkafZWUaNecgzlD9bMoY,Can't Explain It,Tom Misch,0.654,0.3,7,-6.8,1,0.786,0.971,0.107,0.311,175.956,148125,4
3IksdiASh2b06yxTwxj5bi,Maguel Chops,Tom Misch,0.863,0.313,7,-10.359,1,0.63,0.891,0.1,0.777,88.021,70300,4
29Q8SKVRDyQvPO0CqMazj8,Wind (Jazzy Joint),Tom Misch,0.591,0.275,1,-8.007,0,0.255,0.964,0.0626,0.852,187.063,148944,4
5wnRs4fnmiqNQcwwl7AL4Y,Wonder,Tom Misch,0.632,0.269,11,-9.024,1,0.066,0.894,0.107,0.565,182.144,122382,4
3OM7NZafi50mlHVhsAYYBu,You Got Me Flying,Tom Misch,0.655,0.5,3,-5.622,0,0.0718,0.415,0.2,0.621,162.37,184254,4
7Jch5WTrDKoOF4cAP6ZT2Y,The Real Thing,Tom Misch,0.465,0.206,6,-6.916,0,0.777,0.916,0.127,0.16,180.165,146389,4
3bSml9H11c2FHl8mRRKKxV,Scared To Death,KAYTRANADA,0.85,0.676,2,-8.22,1,0.0555,0.878,0.151,0.186,107.963,153360,4
5zEOSknIlvu5qsOXIuNKxE,Talk About Us,Ady Suleiman,0.9,0.3,2,-11.253,1,0.796,0.0121,0.0625,0.519,92.007,195822,4
3wo3i4R7ne0YLwL8Odsrj0,I'm Still Waiting,Delroy Wilson,0.638,0.652,2,-7.858,1,0.179,5.96e-05,0.0605,0.561,85.596,308720,4
1Gxg1ITeo8BjKwy74dtS6D,The Shadow Of Your Smile,Astrud Gilberto,0.425,0.359,0,-15.529,0,0.715,0.000134,0.26,0.47,103.265,151573,4
3mc4nFeBX4hvuYbPsoS4GK,"Love, Love, Love",Donny Hathaway,0.487,0.707,8,-7.775,1,0.691,0.0,0.161,0.639,95.136,202067,4
1emxi7e5EWFsJmwSKTuUDH,Honey Dove,Lee Fields & The Expressions,0.487,0.497,4,-5.776,0,0.124,0.167,0.109,0.195,160.317,246573,4
0QWAEr6hjMtNGsutMJQSgX,The Lost and Leaving,Carmody,0.39,0.21,6,-11.449,0,0.794,6.88e-05,0.13,0.0751,49.915,232680,4
5Ck2pBM8zZNIjIxeiEiVvy,Strange - Edit,Celeste,0.36,0.0823,2,-9.893,1,0.93,9.62e-06,0.121,0.134,136.402,198374,4
3YObM9zoU0w9FOCNJe9F7f,Sheriff,Joel Culpepper,0.644,0.63,3,-5.113,1,0.14,9.54e-06,0.11,0.511,130.788,183336,4
5dSiLl9vBxziv8vT9muNls,"Baby, This Love I Have",Minnie Riperton,0.594,0.447,1,-11.847,0,0.288,0.00208,0.0892,0.729,83.263,247373,4
5rvmSpB8iEGWhP8sGPEOzY,Attestupan,Bobby Krlic,0.139,0.0563,4,-20.871,1,0.918,0.907,0.113,0.029,141.116,211500,4
2Sb8qO1M5pafAjKtBXmRpQ,Happiness,The Foreign Exchange,0.808,0.516,3,-8.101,1,0.268,4.6e-05,0.122,0.65,96.035,282000,4
0mLoTgCB8oU0sJGojRtvDu,Gentle On My Mind - Remastered 2001,Glen Campbell,0.597,0.415,3,-13.799,1,0.189,0.0,0.123,0.826,108.987,178627,4
5NM8v7DOexgrrxefEnKR2V,Eternal Light,Chronixx,0.793,0.465,5,-8.134,0,0.648,0.000132,0.0871,0.898,141.85,193740,4
5jOK70pl3BvuYg0psufgHY,Pina,Metro Area,0.79,0.65,8,-13.37,1,0.0098,0.86,0.245,0.7,111.899,264667,4
1jNq9OVLODghTI7H0koKRL,Make That Move,Shalamar,0.785,0.748,4,-8.965,0,0.185,6.04e-05,0.0851,0.827,116.915,225987,4
3EXPdW0NGGkPlyDMcScfgu,Intro,Fred Falke,0.859,0.848,1,-5.842,1,0.0292,0.00151,0.304,0.61,123.937,294720,5
6qeQ1QDkqE0z8IOSmnHAPH,What You're Feeling,Crackazat,0.805,0.594,6,-8.592,0,0.00594,0.185,0.0963,0.239,124.01,441290,4
5LgwnEaKjyTOjSdZyST7xg,Trilingual Dance Sexperience,Dorian Concept,0.726,0.697,5,-8.792,0,0.0155,0.805,0.0811,0.517,137.982,182155,4
2qZqCvrrBWIb1lnVjhE1mJ,Jazzy Joint,José James,0.525,0.56,9,-8.76,0,0.594,0.227,0.0913,0.669,109.288,249970,4
3b73HBnQ8Eil6Q9Z0P9B9o,Mr. Yancey,Lettuce,0.874,0.682,1,-5.337,1,0.00311,0.825,0.221,0.811,86.967,182923,4
4qfJmFam5N2oJCAOcUhbOO,Relax,Lettuce,0.762,0.81,1,-6.158,1,0.0072,0.794,0.0345,0.938,84.965,231560,4
4GpSv9vhHUm7fPzb1JVvCk,Last Suppit,Lettuce,0.597,0.929,0,-4.127,1,0.0508,0.821,0.125,0.953,114.741,300907,4
75GSan3FUJHmQayIoVAgxG,This Beat,The Jazzual Suspects,0.761,0.439,6,-13.274,0,0.281,0.001,0.196,0.734,100.01,290653,4
6Bx4vpd0s8z9N79gz7VtiL,Magnetic - Original,Swamburger,0.905,0.509,0,-10.004,1,0.28,0.0,0.0802,0.771,100.987,266000,4
7gnZyNUkUyzQj0SCA53sYT,Water No Get Enemy,Positive Force,0.782,0.755,10,-9.523,0,0.297,0.118,0.125,0.76,98.991,365933,4
0qaPXuDNy3VgV3ONon1aNi,Cold,Robert Glasper,0.633,0.478,6,-10.804,0,0.0475,0.893,0.115,0.717,82.983,120000,4
2iw9YJMQee4QQxeAknC70K,No,Devin Morrison,0.783,0.341,1,-11.534,0,0.419,0.0,0.134,0.511,91.036,239215,4
1VmSbHoqLBGrdlgHBXduYe,Voodoo Saloon,Jerkcurb,0.27,0.498,10,-7.907,1,0.567,0.1,0.119,0.171,164.876,298931,4
2RH61BqMEeRjfND7MQBWHU,Devotion,"Earth, Wind & Fire",0.572,0.355,9,-12.863,0,0.452,0.0016,0.144,0.51,83.052,290187,4
2qxFjURV8FcZDIHE69LZyY,Firesmoke,Kate Tempest,0.794,0.422,6,-11.376,1,0.868,0.00166,0.111,0.525,78.03,214507,4
5Fse8BFC410yZ4kpVqBCHt,Morning Sunrise,Weldon Irvine,0.482,0.557,9,-7.645,0,0.132,0.731,0.201,0.54,135.367,199320,4
5kOkF4Fo0F5PjCaXXu7x0T,Secret Love,Shayna Steele,0.609,0.414,7,-10.898,1,0.884,0.00194,0.199,0.384,150.926,228800,4
2qYodLgSjCdaaXxHOc3pbO,My Fancy Free Future Love,Common,0.636,0.707,7,-7.101,1,0.203,0.0,0.119,0.406,91.029,261480,4
0ooF0ugJC8MHOkZUqwp2VG,Show Me That You Love [Feat. Jill Scott & Samora Pinderhughes],Samora Pinderhughes,0.702,0.496,2,-10.177,1,0.341,0.000761,0.126,0.113,143.882,450573,4
1IFXNzSVMqiT8sCn5X6Rzh,HER Love [Feat. Daniel Caesar],Daniel Caesar,0.576,0.604,1,-9.712,1,0.563,0.0,0.113,0.352,93.01,269947,4
5YEyVo0XebEitdEPRVdtGb,Special,Chesus,0.813,0.473,11,-8.401,0,0.00627,0.0139,0.0805,0.533,125.001,428273,4
4NylACJZGqzFufVlAUeUhc,Pure Silence,Sipprell,0.356,0.606,10,-11.033,1,0.438,0.0375,0.139,0.252,81.276,221875,4
5DSSodyLk868OV376snBF9,Wanda Vidal,Marcos Valle,0.575,0.74,9,-11.245,0,0.498,2.47e-06,0.272,0.836,108.587,123560,4
28OAJODuLwqpCuI8cm4PZV,Black Is Key,Kaidi,0.871,0.592,5,-6.236,0,0.00121,0.026,0.19,0.259,114.02,441665,4
18vdhCWxqPohnPwicDi3Xr,Dilemma,Kelly Rowland,0.73,0.551,2,-8.172,0,0.208,0.000121,0.181,0.604,168.118,289160,4
6aDijFwnaEAcnxIRZkikAg,Leave It All,Barney Artist,0.436,0.745,6,-7.862,0,0.533,0.00113,0.0638,0.611,92.229,166036,4
2ZLTVGtWmEnuWzTmFPSyvz,Ain't Nothing Like the Real Thing,Aretha Franklin,0.463,0.346,5,-9.285,1,0.545,0.0,0.145,0.22,117.655,229960,4
20M7HHM8I5rHc6CxXVYkWY,LesAlpx,Floating Points,0.7,0.741,0,-11.692,1,0.000184,0.826,0.109,0.181,130.025,281142,4
30sg5TXrB6tgCdvzpvhRg1,Nuits Sonores,Floating Points,0.712,0.644,10,-11.184,0,0.763,0.878,0.101,0.388,122.978,715864,4
3tsFWhe45D6CGFSMA77T3B,Trouble On Central,Buddy,0.812,0.448,1,-6.621,0,0.233,0.000272,0.13,0.576,99.958,187427,4
5r4f3zC3dDcJFlUiX9d2KC,This Simulation Is A Good One,Nate Mercereau,0.743,0.645,2,-6.005,1,0.338,0.741,0.264,0.214,100.012,212053,4
06OJzb975cPGWlb99Vf2cN,Make It on Your Own - 1978 Demo,Donny Hathaway,0.55,0.301,7,-14.789,1,0.739,0.00371,0.132,0.312,83.429,117253,4
5Dx5nWIf6QKWjLsLUCXoml,Practice,Madlib,0.452,0.526,9,-9.134,1,0.808,0.0175,0.109,0.0768,81.694,174800,4
64V6arqMZRWSdrg4TaOgfQ,"Yes, No, Maybe - Sterac Electronics Remix",Sterac Electronics,0.804,0.604,5,-8.793,0,0.0102,0.268,0.0731,0.863,109.988,383540,4
6V9VCm1zOY2lGR80RehJ9i,Wichita Lineman - Remastered 2001,Glen Campbell,0.192,0.392,5,-11.667,1,0.326,0.000199,0.248,0.391,172.312,186200,4
3pVCGj0ks3DdPB8d5D6Kxw,B.Y.O.B. (Bring Your Own Baby),Sister Sledge,0.842,0.746,7,-6.273,1,0.174,6.79e-05,0.102,0.935,132.406,230156,4
25KtcsHvLIeNuu03u7S8Jn,I'll Do My Best,The Ritchie Family,0.84,0.722,2,-9.448,0,0.337,0.00456,0.0799,0.903,115.611,324093,4
4Ymk3pqpkGx19gyxxUj5LK,Ain't No Stoppin' Us Now,McFadden & Whitehead,0.678,0.688,1,-7.831,1,0.0605,0.0,0.0671,0.888,114.095,420987,4
5QfKhwp1kMBkAqtlPpeNOF,Sempre,Marcos Valle,0.767,0.552,0,-11.284,1,0.127,0.618,0.0784,0.69,111.998,347073,4
2LUTN2pDXUplYlc7WjE1Mm,Money (with Tom Misch),Tom Misch,0.774,0.419,4,-9.649,0,0.539,0.0698,0.029,0.644,118.008,291569,4
1jyFhPbKXwWAFEyg4X2ymb,Let's Go Round Again,Average White Band,0.713,0.7,11,-7.366,0,0.0797,0.000941,0.32,0.961,127.593,296693,4
