id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4B2oBPbkxxmTOuIHmPryic,The Neverending Story,Jay Electronica,0.261,0.547,5,-8.422,0,0.0478,1.15e-05,0.177,0.155,72.394,260723,4
1jDbQz6tr52WgScCTXMnaN,POP,Lil Uzi Vert,0.741,0.599,1,-6.672,0,0.00961,0.0,0.785,0.276,139.891,227474,4
0I8sfa0CqmJvCEYTUSOxWL,Overtime,U.S. Girls,0.623,0.676,1,-5.531,1,0.025,0.0732,0.207,0.601,131.323,174621,4
3ixfi8GozgKMn27BLPA2z8,Spotlight - Single Edit,Jessie Ware,0.65,0.697,11,-8.75,0,0.142,0.284,0.222,0.268,115.014,252693,4
4MZSqgwlE71CWZ6qQ3gkKm,<3,Bad Bunny,0.631,0.665,10,-7.589,0,0.602,1.7e-06,0.152,0.634,80.353,157967,4
75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,Bad Bunny,0.882,0.612,4,-6.103,1,0.0475,5.07e-06,0.182,0.742,147.982,160638,4
4BR0bp4qHX1lcBM2HtnoIm,Gaslighter,The Chicks,0.681,0.728,2,-7.317,1,0.00624,0.0,0.055,0.693,131.017,203467,4
4ecDr6FxOupWQgTW9lmATk,Melt!,Kelly Lee Owens,0.786,0.918,7,-13.067,1,0.00888,0.91,0.11,0.412,131.035,214307,4
1LTWcRVy9o96Zzn29wXLsa,Garden Song,Phoebe Bridgers,0.371,0.256,0,-16.7,1,0.868,0.00507,0.112,0.171,195.674,220065,4
6pBaH4u4WIFDxzwDaazekR,Delete Forever,Grimes,0.563,0.739,8,-7.642,1,0.0138,0.104,0.174,0.397,94.991,237481,4
7vRvuaS5TalFruaBoApKUg,So Heavy I Fell Through the Earth - Algorithm Mix,Grimes,0.229,0.671,7,-7.94,1,0.00946,0.0343,0.069,0.326,90.013,232961,4
0bt7P4sertYry5PQJ6o0ZO,Gospel For A New Century,Yves Tumor,0.565,0.726,0,-6.715,1,0.00181,3.06e-06,0.103,0.715,178.078,198627,4
3pexh626z6y0VFieT8hvpF,Lilacs,Waxahatchee,0.74,0.695,7,-9.438,1,0.534,4.48e-05,0.0752,0.454,103.01,195600,4
1vebX4LzoQVFBMtnFmwEuX,Workaround Two,Beatrice Dillon,0.768,0.29,11,-13.383,0,0.0211,0.88,0.16,0.817,150.005,261566,4
3aEIaA52dHbkiiX9DerDd2,Workaround One,Beatrice Dillon,0.707,0.426,6,-18.989,1,0.0333,0.761,0.0696,0.67,74.988,217634,4
0KywIrJ4Xir4tS6q61aY1W,"People, I've been sad",Christine and the Queens,0.632,0.378,1,-9.096,0,0.257,0.000104,0.143,0.223,77.98,260877,4
69lWznHbSlGRz7ZpW48rVt,Where Did the Night Go,Makaya McCraven,0.494,0.396,9,-10.11,0,0.325,0.0,0.164,0.47,112.178,157467,5
0XNk6ItsKKNQ05uBkgWUxk,Special Tribute - (Broken Home pt. 1),Makaya McCraven,0.583,0.0217,8,-21.758,0,0.749,0.853,0.114,0.138,71.278,42333,3
2wcQaUeUAEOvGmtTFjw5th,Cue Synthesizer,Destroyer,0.598,0.948,0,-5.9,1,0.0612,0.184,0.366,0.784,79.996,235040,4
450mSU53qr1tR82x1Oc0bM,Crimson Tide,Destroyer,0.577,0.821,10,-6.3,1,0.000848,0.363,0.079,0.366,120.004,369987,4
6kZ0PLYm5sa2fUtMoZsiPh,C'mon Now,Jeff Parker,0.459,0.506,10,-10.963,1,0.291,0.733,0.233,0.907,170.013,25743,4
2rTdMqebwT5PMMjl7aWIUH,Max Brown,Jeff Parker,0.74,0.536,1,-7.949,1,0.613,0.899,0.111,0.148,101.942,636251,4
364AQozMcnSOXBliejGU6e,Gnarciss,Jeff Parker,0.386,0.671,8,-7.352,0,0.294,0.65,0.163,0.84,175.92,132357,4
1uYT0n7MROGWkj0z35tspr,Sweet,Porridge Radio,0.495,0.432,4,-9.337,0,0.0588,0.0,0.212,0.336,93.928,222840,4
0aFd6VklIpSvgM0hXW6TYC,Polly,Moses Sumney,0.391,0.256,10,-11.522,1,0.926,4.58e-05,0.0813,0.21,137.272,218413,4
6tb4Ymmb5ImdsEOWjcEjQH,Toyota Man,Neon Indian,0.561,0.866,7,-5.313,1,0.0677,4.33e-06,0.517,0.892,93.959,252883,4
4krOTBsThprgjbg4l7yOwS,Bromley,Overmono,0.51,0.701,4,-8.564,0,0.000326,0.769,0.121,0.26,132.979,404075,4
0VzcH5HJdvC1Gerxbucq4K,Inner Paths (To Outer Space),Blood Incantation,0.241,0.78,1,-10.085,1,0.00245,0.856,0.101,0.0761,127.42,337097,4
6wWgLfaH3stFctDkj0Nx44,Fox,Dogleg,0.5,0.99,7,-4.001,1,0.000148,0.00737,0.187,0.176,100.068,170000,4
6QRW5LyXtArAKluiyYfUA3,sad day,FKA twigs,0.434,0.469,0,-10.685,0,0.809,0.000215,0.0856,0.143,136.745,255720,4
0g6vOg1yaJ9ymIKIsNf1gb,Inner Paths (To Outer Space),Blood Incantation,0.241,0.78,1,-10.085,1,0.00245,0.856,0.101,0.0761,127.42,337097,4
3H44zNYVAnMM5vqAHVOZ6X,Ghosteen,Nick Cave & The Bad Seeds,0.159,0.238,0,-12.024,1,0.622,0.0322,0.112,0.0389,94.081,730678,4
5zN8zj9jRMCPWXMRsrMg9g,Love Without Possession,Julie Doiron,0.584,0.195,11,-13.77,1,0.846,0.0,0.111,0.273,115.281,272493,4
6IyPPX0nh83mzx4oZ9g7pB,Lark,Angel Olsen,0.448,0.56,7,-8.364,1,0.00341,0.0911,0.221,0.04,99.107,378827,4
0iAI4Nv50sU0LGRKmF555Z,Dirty Laundry,Danny Brown,0.555,0.615,2,-6.477,1,0.295,3.22e-06,0.297,0.436,174.076,184004,4
6ERZ30cRjVWGtVLhczX9aL,The greatest,Lana Del Rey,0.414,0.23,2,-12.379,0,0.942,0.0167,0.173,0.192,78.494,300361,3
0rIAC4PXANcKmitJfoqmVm,Motivation,Normani,0.599,0.887,4,-3.967,1,0.0192,1.21e-06,0.3,0.881,170.918,193837,4
7GQzohVmwbc3WdyqWqp9r9,Not,Big Thief,0.422,0.788,11,-6.57,1,0.101,0.00282,0.16,0.544,140.423,367093,4
1GZH9Sv6zCIse2GKihRHKy,Summer Girl - Bonus Track,HAIM,0.512,0.544,1,-7.953,0,0.356,0.0159,0.169,0.616,99.927,205027,4
4ZQdynvfiayhdoq5lcuCQ1,All Mirrors,Angel Olsen,0.429,0.689,7,-7.38,0,0.00299,0.00193,0.152,0.23,105.04,282027,4
2QXB9GugNcZqXrDXYowISU,Time Flies,Rico Nasty,0.596,0.933,6,-2.747,1,0.164,0.0,0.354,0.91,155.008,185806,4
4UQeq4HUvC5uPEA9pWTgPW,Gone,Christine and the Queens,0.906,0.438,6,-7.574,1,0.0425,2.18e-05,0.071,0.64,114.008,245480,4
6DnvvG2gOew4ZAv2ROK5lA,Ashes to Ashes,Jenny Hval,0.594,0.852,5,-7.515,1,0.461,0.0298,0.0876,0.249,107.962,255191,4
4iALA6dAUWWjONe6pPPSGs,True Blue (feat. Angel Olsen),Angel Olsen,0.558,0.781,6,-7.577,1,0.0631,0.0177,0.55,0.514,101.84,348489,4
6hp2rRmK0Z4ufTs1LCQAgY,LesAlpx,Floating Points,0.7,0.741,0,-11.692,1,0.000184,0.826,0.109,0.181,130.025,281142,4
30szdRUaBG6oI1jYedmZYd,Drømmen Om Ø - Forever Mix ’19,Kasper Marott,0.675,0.947,6,-8.462,0,0.00417,0.85,0.146,0.253,124.513,844804,4
1HRq7GRBsBhJpCPYWVJkrN,Incapable - Edit,Róisín Murphy,0.865,0.412,9,-9.878,0,0.0867,0.000547,0.0654,0.587,114.0,210526,4
3wo2vH5125yYbkxSRxyI6O,Gretel,Alex G,0.449,0.875,8,-6.172,1,0.118,0.469,0.29,0.43,140.078,190218,4
532y6Bp35aYucQtBZk7OiE,Incapable,Róisín Murphy,0.808,0.471,9,-9.824,0,0.0227,0.00506,0.0612,0.542,114.0,505862,4
6ysRK6One7O5GiRVvrs0x1,He,Jai Paul,0.743,0.441,11,-11.169,1,0.514,0.00524,0.309,0.465,95.024,268000,4
13JjdKeIUy6P916p3MemXn,Do You Love Her Now,Jai Paul,0.71,0.336,2,-11.001,1,0.542,0.0204,0.114,0.34,80.002,274995,4
146nEDCHUUvoDLOaf56r7K,Hurry On Home,Sleater-Kinney,0.594,0.88,1,-4.044,1,0.0263,0.00011,0.185,0.5,124.006,168208,4
6X3FZtz4cKU2MKSQlGG9ZG,Bags,Clairo,0.742,0.546,1,-7.694,1,0.172,0.38,0.115,0.868,104.996,260520,4
06ZHmM4mgVo2dermLajldi,Roses That Cry,Empath,0.214,0.859,2,-5.935,1,0.0032,0.0143,0.178,0.178,112.103,229888,4
3VwZqgfrM3xb1usuLprkTu,cellophane,FKA twigs,0.463,0.282,2,-12.075,1,0.884,0.000158,0.0983,0.244,106.952,204249,4
0awwOS43XbEg56EmKjyW4u,Hello Sunshine,Bruce Springsteen,0.546,0.438,2,-10.29,1,0.438,0.0443,0.192,0.274,120.022,234240,4
4UBUHPYZG7Xw8oUbJLrEBk,Drunk II,Mannequin Pussy,0.473,0.958,7,-3.67,1,4.11e-05,0.425,0.0793,0.47,136.022,268695,4
7LikBkHerFGZ58QHVOKp1t,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,0.713,0.842,6,-5.424,0,0.0686,0.0,0.341,0.435,102.968,240777,4
6XuIdyNrQLqrwvBBjauzMv,The Colors That You Bring,Black Monument Ensemble,0.586,0.534,11,-12.693,0,0.466,0.000276,0.716,0.645,95.374,354307,4
46VD9EYQ2lIZcJUTptvuNF,This Life,Vampire Weekend,0.62,0.712,9,-6.434,1,0.228,3.39e-06,0.0561,0.83,170.234,268600,4
2qG5sZ7Si6sdK74qLxedYM,Con Altura,El Guincho,0.882,0.689,6,-4.027,1,0.39,0.00325,0.0501,0.746,97.963,161627,4
3Wx7jTOiNQir0Q9VpxYuhR,Cattails,Big Thief,0.556,0.58,1,-6.925,1,0.822,0.00594,0.111,0.702,80.514,245640,4
2VrONWfzJ7aeWPuHSYeFnx,About Work The Dancefloor - Edit,Georgia,0.633,0.832,10,-6.572,0,0.0134,0.000164,0.116,0.198,109.983,194119,4
1Ttu4TYbFIXYDFzOgfVedO,How To Build A Relationship,JPEGMAFIA,0.765,0.814,6,-3.399,0,0.0979,0.0,0.339,0.628,103.023,184817,4
71lcSbQwbTJtKvM6yt6vHY,Daylight Matters,Cate le Bon,0.669,0.348,0,-7.639,1,0.332,0.0185,0.0989,0.502,107.024,258143,4
4ZYFWXoHCIdsdgUdOMK9fr,Movies,Weyes Blood,0.0903,0.362,7,-8.929,0,0.646,0.402,0.106,0.0964,74.729,353732,4
1bdeu2z0xzWYp6YhHF5YGa,Eternal,Holly Herndon,0.453,0.725,9,-8.138,0,0.00459,2.84e-05,0.323,0.0657,111.947,285125,4
7yvdp8dqmxExSJwT2fn6Xq,Binz,Solange,0.863,0.625,8,-6.323,1,0.101,4.13e-06,0.166,0.456,83.98,111227,4
4waVSC9eSkrt6RxJK3DhwW,Only Human,Four Tet,0.822,0.585,10,-8.307,0,0.00012,0.138,0.0567,0.213,126.999,476220,4
2jXpiTuwwWbCSvpkKwCfwc,NCAA,2 Chainz,0.839,0.641,3,-5.837,0,0.178,0.0,0.135,0.462,120.037,248013,4
6IAgarq2wDeYzpsY2Kx0Hw,Almeda,Solange,0.827,0.553,1,-5.296,1,0.0227,1.52e-05,0.176,0.0631,110.015,236120,4
0DZfBeJhOPyjhqoaTkE3kZ,UFOF,Big Thief,0.623,0.613,10,-9.241,0,0.638,0.572,0.143,0.745,147.168,188413,4
5egX7vLsvKQM1MrulgPUsC,Running,Helado Negro,0.797,0.35,8,-13.238,1,0.783,0.653,0.115,0.159,120.003,264525,4
3wnwFm1qASQgFIYAVCcfkR,ZORA,Jamila Woods,0.57,0.811,10,-4.074,0,0.0844,0.0,0.172,0.511,82.928,186381,4
7qgRamJa4Rmxrm94hsJyY5,I Need You,Octo Octa,0.524,0.777,3,-8.431,0,0.599,0.877,0.123,0.32,125.017,575624,4
5XQ75iaAFR0NyU4m3Itrph,New Tribe,Powder,0.583,0.644,2,-10.123,1,0.00114,0.92,0.101,0.549,123.003,517117,3
6PkHqAw4FEjD2vsT5IEWdN,The Mint (feat. Navy Blue),Navy Blue,0.417,0.731,11,-4.989,1,0.00525,0.0352,0.621,0.575,134.003,165120,1
2rPE9A1vEgShuZxxzR2tZH,"thank u, next",Ariana Grande,0.724,0.647,1,-5.642,1,0.28,0.0,0.102,0.435,106.96,207333,4
1m6lqaLvUTxPjOo98fJH8U,Don't Come Out The House (with 21 Savage),21 Savage,0.87,0.35,1,-6.082,1,0.00661,0.000483,0.108,0.175,74.963,168347,4
75rUliprhl9tf4MjPyWBKJ,This Time Around,Jessica Pratt,0.424,0.0977,11,-13.594,1,0.939,0.0,0.109,0.236,132.08,217360,5
1DoNKjifmWST4iJJw90FK4,Wanted,Sheck Wes,0.801,0.47,1,-8.954,1,0.202,0.562,0.114,0.413,159.987,241720,4
7iMDaY1LnASwCk2uUpMtii,High (feat. Elton John),Elton John,0.759,0.498,10,-10.615,1,0.223,5.84e-05,0.406,0.244,126.972,195160,4
1N0rYVSziD8aPL1NRgsWz2,Honey - Single Edit,Robyn,0.61,0.621,11,-8.159,0,0.0216,0.000176,0.119,0.0824,115.975,231083,4
6PH5WkNCyNkM86tzKLsbgv,Heaven,Charly Bliss,0.387,0.664,2,-4.757,1,1.47e-05,0.00223,0.163,0.19,115.515,215333,3
6oMFMSfLIvRWKA1WEfIEXn,symbol,Adrianne Lenker,0.55,0.613,7,-11.591,1,0.911,0.82,0.127,0.704,147.046,229133,4
0Fpen1PTuEnCmOJtUU9Iud,New Patek,Lil Uzi Vert,0.85,0.785,8,-4.963,0,0.0367,0.0,0.155,0.718,145.063,343099,4
7AluhhfZ0AO0Zw8MoUstzN,Venice Bitch,Lana Del Rey,0.388,0.296,9,-13.04,0,0.916,0.267,0.105,0.294,78.785,576346,4
2jlVsVNu7aL9OjxyJwYZF5,Ace,Saba,0.687,0.509,10,-9.173,1,0.865,0.0,0.12,0.651,106.892,182752,4
4X2wda3nI8SwBzGyaKMNUs,I Shall Love 2,Julia Holter,0.396,0.378,0,-10.453,1,0.0474,2.23e-05,0.119,0.131,80.162,318547,4
2C0LNTuzBHXdVhrJJP0rTN,Lifetime,Yves Tumor,0.476,0.93,5,-6.652,1,0.000249,6.41e-06,0.288,0.512,142.999,222685,4
5Vdrq1akDDxNMEybDvmBDa,Suspirium,Thom Yorke,0.473,0.217,1,-15.662,0,0.989,0.905,0.134,0.441,151.002,201768,3
5guARRRq0TS5SG6lFB0pnB,Elegance,Kilo Kish,0.603,0.679,1,-7.42,1,0.0203,0.0123,0.131,0.399,135.903,222149,4
29tpVR68E5goOG1RlLQqbv,Moonlight,Disclosure,0.67,0.819,1,-6.309,1,0.0108,0.712,0.235,0.243,116.045,220259,4
2ZGZV976wWwuA3qI3Q0q9k,Nappy Wonder,Blood Orange,0.657,0.481,1,-8.503,0,0.799,6.03e-06,0.105,0.161,88.348,158131,4
5Nqm4oYBZ8ldrRbvTsKCZg,When I'm With Him,Empress Of,0.779,0.846,1,-5.68,1,0.301,9.05e-06,0.0624,0.757,116.01,193947,4
2jGAR1n5D2z8WXYLsmjE4P,Me & My Dog,boygenius,0.485,0.513,0,-8.912,1,0.616,0.00805,0.121,0.192,93.997,206465,4
7tQ0NbIhNj2PidxU6BQvLk,Disarray,Low,0.65,0.423,4,-10.132,0,0.837,0.0159,0.109,0.457,206.118,232831,4
2knOapxfpOxyqo4TMQ4C6H,Mono,altopalo,0.519,0.236,4,-14.675,0,0.655,0.697,0.0727,0.0525,111.965,282474,4
40ZIxO0Kn8nVtOEWWm9akw,Any Other Way,Tomberlin,0.31,0.253,10,-12.303,1,0.921,6.37e-06,0.0972,0.371,176.432,202616,4
7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,0.487,0.789,8,-3.69,1,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4
6P8kVJSqbIu4oOwALmfRuy,Kong,Neneh Cherry,0.569,0.514,8,-8.462,1,0.0572,0.0,0.284,0.454,145.993,264812,4
4Sn5B44sLfQ364FUL98jvN,Missing U,Robyn,0.704,0.677,5,-7.601,0,0.0529,0.000114,0.169,0.0775,119.928,291200,4
61YRabDYZZ6RKmJQh7pO5Y,Rank & File,Moses Sumney,0.525,0.875,11,-6.29,0,0.549,2.06e-05,0.22,0.553,177.837,220933,1
1ALKaZZVQNntzNv0nEuapp,Hyper-Intelligent Genetically Enriched Cyborg,Helena Hauff,0.736,0.902,2,-6.993,1,0.012,0.793,0.11,0.501,127.646,363782,4
3iTtNu6AUi0mGGD5QvtyAz,Noid,Yves Tumor,0.397,0.833,6,-5.871,0,1.28e-06,0.824,0.0992,0.669,192.067,209094,4
0ORgAzmFh8N97SseJvmqgC,Love It If We Made It,The 1975,0.479,0.727,4,-5.369,1,0.000718,1.97e-05,0.0644,0.0577,180.09,253249,4
1zgTMs1EXKWblQQG1581rn,Do You Love Me,03 Greedo,0.529,0.456,8,-9.159,1,0.437,0.0,0.114,0.22,102.914,186958,4
6t7FyHs0LNq2XqeRDyx9BD,Jet Black,Channel Tres,0.879,0.58,1,-8.025,1,0.00251,0.00487,0.0996,0.348,104.981,194286,3
56yeb6zxKn9aNjLyvbs1BM,Sports,Viagra Boys,0.425,0.77,2,-4.765,1,0.00138,0.268,0.641,0.902,129.452,237547,4
0UqShk7xMPzDWsJB9s0eFF,Never Bend (Remix) (feat. Lil Uzi Vert),Lil Uzi Vert,0.548,0.585,5,-6.262,0,0.442,0.0,0.136,0.686,180.157,289358,4
4neipBD8hA1q2g1FS9hgAC,No Angel,Charli XCX,0.746,0.711,8,-5.318,1,0.0182,0.0,0.06,0.517,98.032,186694,4
1J8CqSsS6ErrveimQyCvZa,Over and Out,Nine Inch Nails,0.374,0.575,2,-10.251,0,0.416,0.818,0.0671,0.0387,140.116,469898,3
0j77ikAaghcss4idQVcAXT,Boys,Lizzo,0.892,0.588,1,-4.287,0,0.00319,0.000162,0.0498,0.753,120.042,172630,4
52yC8pZMs3XELEqAp1BpHp,Nobody,Mitski,0.392,0.718,0,-5.253,1,0.0777,0.0,0.0848,0.49,117.433,193429,4
38HcgcQC4suvti0Sa0e5yc,Rose In Harlem,Teyana Taylor,0.543,0.567,2,-5.241,0,0.468,0.0,0.171,0.351,143.744,222828,4
5zbUoVK2LKREa9UdwltaAv,Overload,Georgia Anne Muldrow,0.513,0.684,11,-5.703,0,0.0324,0.0,0.151,0.33,132.049,236280,4
1cYvs9fP9Lh2bRqXdPFF9u,Is It Cold In The Water?,SOPHIE,0.233,0.39,0,-6.943,0,0.000781,0.000228,0.141,0.0565,159.667,212213,4
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,The Carters,0.705,0.784,2,-6.477,1,0.0133,0.0,0.168,0.377,160.035,264853,4
2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,Yasiin Bey,0.841,0.682,2,-7.007,1,0.113,9.65e-05,0.131,0.338,94.985,245098,4
7n04oWq0HYF1wX5FqJTnlH,Pablo - Original Mix,Fort Romeau,0.799,0.87,11,-6.797,0,0.00814,0.94,0.0707,0.919,123.995,530478,4
6bGwKHXHNLmTy6yt147FPh,If You Know You Know,Pusha T,0.46,0.697,6,-5.954,0,0.0186,0.0,0.362,0.701,153.426,202120,4
1r33iukEx0COYuBzyXPmPP,Hun43rd,A$AP Rocky,0.584,0.546,2,-9.321,1,0.444,0.0,0.355,0.355,136.336,242747,4
6cpsixIHI63L0hwh3CwZg3,Infrared,Pusha T,0.674,0.578,10,-8.768,0,0.0518,0.0055,0.72,0.163,112.265,170240,5
2MF4HtZHBoUliOi9nOAbS0,Purity (feat. Frank Ocean),Frank Ocean,0.594,0.37,11,-11.674,0,0.832,0.0,0.108,0.309,135.391,262360,4
6gHYc6tApbajZFSoRiCpcW,Bubblin,Anderson .Paak,0.44,0.851,1,-5.426,1,0.0426,0.0,0.375,0.587,113.859,207467,3
04983qPpPoUMmLeN06yLto,Watchout,FLOHIO,0.717,0.824,1,-5.601,1,0.0287,0.0,0.0899,0.318,122.021,227185,4
2PlrYKsGndAMJ0qqVVPCoV,4 Gold Chains - (feat. Clams Casino),Clams Casino,0.313,0.426,8,-9.049,1,0.853,0.00037,0.181,0.107,95.159,209107,4
2BJSMvOGABRxokHKB0OI8i,Shoota (feat. Lil Uzi Vert),Lil Uzi Vert,0.673,0.649,1,-8.433,0,0.188,0.0,0.122,0.47,153.075,153800,4
6llIaMotP9Yr8ozgPl8hwl,Geyser,Mitski,0.149,0.615,7,-4.897,1,0.00245,0.0,0.0798,0.156,155.591,143571,3
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,0.854,0.463,5,-6.159,1,0.117,0.0,0.354,0.549,120.024,225773,4
1yCmXuukBQ8eL1penRuWls,Gladly,Tirzah,0.76,0.187,11,-13.402,0,0.512,0.000107,0.123,0.251,130.054,221080,4
3twm1m2HtONUDBkUE4iPju,Heat Wave,Snail Mail,0.504,0.682,9,-5.702,1,0.0002,0.00205,0.147,0.207,123.848,308347,4
1ao8Xmf1j2Ondun43C0gM3,Returning,Paul White,0.381,0.61,5,-13.947,0,0.642,0.878,0.138,0.14,111.474,273187,4
7uDRYzCgOPTYDuTSfNpuxo,Marijuanaut's Theme,Sleep,0.207,0.879,5,-7.077,1,0.0175,0.754,0.356,0.324,136.596,399893,1
6KE79I3kBS6ci5ioDhSi6U,Disappointing Diamonds Are the Rarest of Them All,Father John Misty,0.377,0.84,0,-5.427,1,0.0168,0.00187,0.121,0.637,150.019,143005,4
5rm8qWqgvsTMDlREekSiCw,Honeycomb,Deafheaven,0.225,0.962,2,-5.214,1,3.07e-05,0.79,0.106,0.114,142.621,664440,4
3FKMngtZtIZCNKYexhGrVD,Pick Up,DJ Koze,0.712,0.601,5,-8.968,1,1.09e-05,0.802,0.0982,0.513,124.912,398151,4
5nASGGi1QarKyMmGg2fhaB,Pynk (feat. Grimes),Grimes,0.672,0.291,8,-7.843,1,0.0375,3.89e-06,0.0925,0.417,100.961,240426,4
1Etl6q0mmPV60TtOCD0uch,Fists of Fury,Kamasi Washington,0.4,0.889,3,-8.315,0,0.284,0.78,0.0885,0.553,103.528,583174,4
1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,Drake,0.567,0.913,8,-6.471,1,0.0934,0.000124,0.114,0.792,93.35,210926,4
2dDzrUEDCKXaLViMPa1jo5,In My Dreams,Kali Uchis,0.606,0.839,0,-5.115,1,0.0195,1.96e-05,0.15,0.907,165.951,201000,4
1f5PNhkNgUpvDEeZfcIlO1,I Do (feat. SZA),SZA,0.886,0.473,7,-7.338,0,0.27,2.58e-05,0.0864,0.438,135.065,200205,4
1YmF9PvLhIISIANoMLIYGq,A$AP Forever (feat. Moby),Moby,0.469,0.78,10,-6.49,0,0.224,0.0,0.13,0.444,125.999,233061,4
0Q8A7MPsoFg72xcVFBsS8Q,LOGOUT,Chance the Rapper,0.787,0.382,1,-9.983,1,0.0102,0.0,0.092,0.392,86.779,150108,4
74ZovzRxHBvCq5yIwe8boh,OKRA,"Tyler, The Creator",0.589,0.57,1,-9.54,1,0.0456,1.51e-06,0.137,0.441,136.203,151027,4
5IT8zeFaOxdUfbYZKjZaA5,The Eye,Empath,0.321,0.954,11,-5.591,1,6.39e-05,0.876,0.168,0.0965,104.345,171260,4
41eiwHEX8iegmqmS2cf7oX,The Heart Part 4,Kendrick Lamar,0.672,0.434,9,-15.218,0,0.501,0.000125,0.272,0.54,129.209,288555,4
6yTkllVlMl9R5qnk5HhOWx,Silhouettes - Original Mix,Avicii,0.716,0.521,5,-8.19,0,0.064,0.691,0.0517,0.365,128.01,420013,4
2rTaRuVSQkdDDIxrgfZ8WE,Stay Away,Charli XCX,0.454,0.902,9,-4.252,1,0.0106,4.49e-05,0.124,0.409,182.75,231667,4
17v3C2iI7OSyQ2yZYwtMB7,Lindisfarne - Edit,James Blake,0.692,0.14,0,-18.8,1,0.938,0.257,0.119,0.298,77.133,231280,4
19YKaevk2bce4odJkP5L22,Nikes,Frank Ocean,0.543,0.394,8,-9.637,1,0.695,0.000239,0.108,0.118,137.811,314075,4
2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West,0.543,0.915,0,-4.746,0,0.0162,0.0,0.744,0.577,153.998,292093,4
6jG2YzhxptolDzLHTGLt7S,Drunk in Love (feat. Jay-Z),JAY-Z,0.589,0.621,5,-6.902,0,0.00969,0.00104,0.181,0.401,140.03,323480,4
0N3W5peJUQtI4eyR6GJT5O,King Kunta,Kendrick Lamar,0.884,0.657,6,-4.569,0,0.00589,0.0,0.154,0.489,107.059,234693,4
6HPZo9krwjbhMGKbqVkkDQ,Every Single Night,Fiona Apple,0.687,0.195,0,-12.612,1,0.859,0.0,0.226,0.402,125.949,209387,4
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,Solange,0.719,0.615,6,-5.972,1,0.408,0.000147,0.235,0.465,96.988,250973,4
7psPPGwhFzP3pyOcb3ivcT,Unbelievers,Vampire Weekend,0.644,0.811,11,-7.681,1,0.142,0.000629,0.169,0.831,154.903,202667,4
7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,Robyn,0.573,0.926,6,-6.045,1,0.00202,0.0117,0.127,0.219,117.047,278080,4
3RXr49TkL3wYHB7JJTnyn5,Betray My Heart,D'Angelo,0.796,0.436,0,-11.169,1,0.646,0.048,0.126,0.589,105.707,355333,4
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,0.721,0.339,0,-11.195,1,0.409,0.00153,0.0973,0.2,129.83,200747,4
35OppZQwLS8hpxIom3LGHz,Belly of the Beat,Grimes,0.513,0.786,5,-7.507,1,0.0419,0.118,0.202,0.619,179.914,205567,4
2aksifNn5ph8igDOkPBA02,Love On The Brain,Rihanna,0.509,0.637,4,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3
0m1KYWlT6LhFRBDVq9UNx4,HYFR (Hell Ya Fucking Right),Lil Wayne,0.444,0.627,7,-8.744,0,0.123,0.0,0.0795,0.359,98.21,206627,3
6ie2Bw3xLj2JcGowOlcMhb,Green Light,Lorde,0.594,0.721,2,-7.812,1,0.0209,8.55e-06,0.0879,0.253,128.942,234653,4
42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,Kanye West,0.397,0.69,2,-4.108,0,0.395,0.0,0.101,0.36,172.073,359800,4
5I6y1KWmUoV5YCaIEcs1qs,Should Have Known Better,Sufjan Stevens,0.571,0.172,7,-20.7,1,0.979,0.275,0.124,0.297,90.972,307698,4
712uvW1Vezq8WpQi38v2L9,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,0.587,0.698,1,-8.948,1,0.0152,0.0,0.442,0.0985,133.954,310720,4
3vx29e1ugtI1n8oAa2TGeR,Double Cup (feat. Spinn),DJ Spinn,0.496,0.716,7,-8.777,1,0.0874,0.309,0.1,0.43,79.985,248481,4
0ZAhJvqW67Epg4IsLIaSTR,Zebra,Beach House,0.612,0.476,8,-8.256,1,0.861,0.00401,0.147,0.257,118.383,288720,3
56dIfld2EW00CPbB3zA6GE,Kaputt,Destroyer,0.647,0.721,4,-8.918,1,0.0755,0.121,0.169,0.546,109.967,377973,4
0pMfPzdRiPAoSM9yWF4OcT,Golden Hour,Kacey Musgraves,0.611,0.555,6,-6.372,0,0.0952,0.0,0.11,0.413,88.969,198453,4
5wTVNpi5WDByxBgKgUE6MU,Supermodel,SZA,0.612,0.442,6,-8.874,1,0.651,0.0,0.26,0.253,119.235,181120,5
